id,main,description,icon,base,visibility,dt,timezone,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,filler_0,filler_1,filler_2,main.sea_level,main.grnd_level,wind.gust,snow.1h,message,filler_3,filler_4,filler_5,filler_6,filler_7,filler_8,filler_9,filler_10,filler_11,filler_12,filler_13,filler_14,filler_15,filler_16,filler_17,filler_18,filler_19,filler_20,filler_21,filler_22,filler_23,filler_24,filler_25,filler_26,rain.1h
260,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737838.0,39600.0,Omsukchan,200,155.8,62.53,-534.1647999999999,226.76,-41.38599999999997,-41.38599999999997,1014.0,74.0,2.37,290.0,98.0,,,RU,1608764901.0,1608782651.0,,,,1014.0,940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737838.0,28800.0,Kapit,200,112.93,2.02,-325.12,301.68,74.75,74.75,1009.0,94.0,0.44,248.0,99.0,,,MY,1608676032.0,1608719247.0,,,,1009.0,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,800.0,Clear,clear sky,01d,stations,10000.0,1608737838.0,7200.0,Bani Walid,200,13.99,31.76,-349.5171999999999,286.59,61.19600000000005,61.19600000000005,1026.0,66.0,3.98,14.0,2.0,,,LY,1608703263.0,1608739523.0,,,,1026.0,998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,800.0,Clear,clear sky,01d,stations,10000.0,1608737839.0,-10800.0,Iquique,200,-70.14,-20.22,-330.78999999999996,291.68,71.6,71.6,1014.0,56.0,6.2,240.0,0.0,1.0,8492.0,CL,1608717552.0,1608765629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,801.0,Clouds,few clouds,02d,stations,10000.0,1608737839.0,-18000.0,Andros Town,200,-77.77,24.7,-321.07,295.4,77.0,77.0,1023.0,57.0,6.7,90.0,20.0,1.0,7269.0,BS,1608724338.0,1608762508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,300.0,Drizzle,light intensity drizzle,09d,stations,6000.0,1608737839.0,0.0,Lata,200,-8.33,40.16,-357.0015999999999,286.11,55.4,59.0,1024.0,93.0,2.6,10.0,75.0,1.0,6896.0,PT,1608709995.0,1608743508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,701.0,Mist,mist,50d,stations,2012.0,1608737840.0,-28800.0,Laguna,200,-121.42,38.42,-388.65639999999985,274.76,37.4,41.0,1025.0,93.0,1.5,120.0,90.0,1.0,5769.0,US,1608736831.0,1608770973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,500.0,Rain,light rain,10n,stations,6593.0,1608737840.0,46800.0,Okato,200,173.88,-39.2,-348.99879999999996,288.29,60.008,62.99600000000005,999.0,96.0,4.47,0.0,100.0,3.0,2020402.0,NZ,1608742570.0,1608796301.0,,,,,,12.07,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68
268,804.0,Clouds,overcast clouds,04n,stations,864.0,1608737840.0,28800.0,Kurumkan,200,110.3,54.3,-463.1115999999999,249.99,-1.9119999999999564,-1.9119999999999564,1019.0,86.0,1.02,342.0,100.0,,,RU,1608685113.0,1608711429.0,,,,1019.0,954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,800.0,Clear,clear sky,01n,stations,10000.0,1608737841.0,20700.0,Birin,200,88.07,26.89,-376.8627999999999,278.33,46.004000000000055,46.004000000000055,1016.0,74.0,1.68,353.0,0.0,,,NP,1608684806.0,1608722410.0,,,,1016.0,846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
271,800.0,Clear,clear sky,01d,stations,10000.0,1608737723.0,-21600.0,Bismarck,200,-100.78,46.81,-451.9011999999999,244.06,1.3999999999999986,6.800000000000001,1019.0,60.0,14.4,330.0,1.0,1.0,3441.0,US,1608733588.0,1608764306.0,,,,,,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,500.0,Rain,light rain,10d,stations,10000.0,1608737841.0,-14400.0,Ciudad Bolivar,200,-63.55,8.12,-304.0923999999999,304.96,86.43200000000002,86.43200000000002,1012.0,60.0,4.17,60.0,100.0,,,VE,1608719040.0,1608760978.0,,,,1012.0,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14
273,800.0,Clear,clear sky,01d,stations,10000.0,1608737523.0,-18000.0,Hamilton,200,-84.53,39.18,-378.32079999999985,275.81,41.0,48.00200000000008,1019.0,65.0,4.1,200.0,1.0,1.0,4776.0,US,1608728110.0,1608761982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,804.0,Clouds,overcast clouds,04n,stations,410.0,1608737842.0,25200.0,Togur,200,82.83,58.36,-467.3235999999999,247.13,-4.251999999999974,-4.251999999999974,1013.0,92.0,3.22,84.0,100.0,,,RU,1608693422.0,1608716310.0,,,,1013.0,1003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,500.0,Rain,light rain,10n,stations,10000.0,1608737842.0,39600.0,Kieta,200,155.63,-6.22,-317.11719999999985,303.22,79.19600000000005,79.19600000000005,1006.0,76.0,0.95,244.0,100.0,,,PG,1608751349.0,1608796285.0,,,,1006.0,1003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17
276,800.0,Clear,clear sky,01n,stations,10000.0,1608737843.0,10800.0,Hobyo,200,48.53,5.35,-319.2231999999998,295.32,78.0260000000001,78.0260000000001,1011.0,70.0,9.92,47.0,8.0,,,SO,1608691841.0,1608734361.0,,,,1011.0,1011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
278,500.0,Rain,light rain,10d,stations,10000.0,1608737843.0,-18000.0,Isla Mujeres,200,-86.73,21.23,-315.4,299.84,80.00600000000003,80.6,1019.0,65.0,5.1,100.0,20.0,1.0,7177.0,MX,1608726063.0,1608765084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12
279,501.0,Rain,moderate rain,10d,stations,10000.0,1608737844.0,-10800.0,Narsaq,200.0,-46.05,60.92,-379.39,274.22,44.6,44.6,993.0,39.0,4.6,120.0,75.0,1.0,47.0,GL,1608725798.0,1608745817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13
280,300.0,Drizzle,light intensity drizzle,09d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,500.0,Rain,light rain,10n,stations,10000.0,1608737845.0,14400.0,Saint-Joseph,200,55.62,-21.37,-319.5147999999999,293.54,77.0,78.8,1011.0,74.0,12.9,120.0,0.0,1.0,2127.0,RE,1608687218.0,1608735578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14
282,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
284,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737845.0,-10800.0,Itarema,200,-39.92,-2.92,-302.5695999999998,302.71,87.27800000000006,87.27800000000006,1010.0,55.0,7.34,89.0,52.0,,,BR,1608712214.0,1608756457.0,,,,1010.0,1008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737846.0,-25200.0,Tuktoyaktuk,200,-133.04,69.45,-466.8699999999999,244.07,-3.9999999999999503,-3.9999999999999503,1000.0,76.0,7.7,140.0,75.0,1.0,942.0,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,802.0,Clouds,scattered clouds,03n,stations,10000.0,1608737846.0,36000.0,Mareeba,200,145.43,-17.0,-319.6119999999998,303.13,73.99400000000007,80.6,1008.0,83.0,0.5,180.0,40.0,1.0,9490.0,AU,1608752610.0,1608799921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,600.0,Snow,light snow,13n,stations,2846.0,1608737846.0,25200.0,Aktash,200,87.73,50.3,-466.1571999999998,248.03,-3.6039999999999495,-3.6039999999999495,1031.0,90.0,2.46,169.0,92.0,,,RU,1608689246.0,1608718133.0,,,,1031.0,776.0,,0.2332,,,,,,,,,,,,,,,,,,,,,,,,,,
288,801.0,Clouds,few clouds,02d,stations,10000.0,1608737847.0,-21600.0,Devils Lake,200,-98.87,48.11,-460.94079999999985,241.94,-0.9939999999999714,-0.39999999999994884,1016.0,70.0,13.4,340.0,20.0,1.0,3881.0,US,1608733451.0,1608763526.0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,800.0,Clear,clear sky,01n,stations,10000.0,1608737847.0,14400.0,Yelan',200,43.74,50.95,-445.55079999999987,254.93,7.844000000000072,7.844000000000072,1031.0,94.0,2.1,142.0,3.0,,,RU,1608699996.0,1608728505.0,,,,1031.0,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737848.0,36000.0,Hervey Bay,200,152.85,-25.3,-324.66639999999984,298.91,75.00200000000008,75.00200000000008,1010.0,73.0,1.79,125.0,100.0,3.0,2032484.0,AU,1608749803.0,1608799165.0,,,,,,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,802.0,Clouds,scattered clouds,03d,stations,10000.0,1608737849.0,-10800.0,Santa Cruz Cabrália,200,-39.02,-16.28,-304.87,302.2,86.0,86.0,1012.0,58.0,7.2,60.0,40.0,1.0,8422.0,BR,1608710547.0,1608757693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,804.0,Clouds,overcast clouds,04d,stations,10000.0,1608737850.0,-18000.0,Chapais,200,-74.85,49.78,-450.66999999999996,252.16,5.0,5.0,1019.0,84.0,3.6,150.0,90.0,1.0,859.0,CA,1608728130.0,1608757314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
294,800.0,Clear,clear sky,01n,stations,10000.0,1608737850.0,28800.0,Jiayuguan City,200,98.3,39.82,-435.2799999999999,258.6,13.55,13.55,1031.0,72.0,1.38,233.0,0.0,,,CN,1608684334.0,1608717970.0,,,,1031.0,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,801.0,Clouds,few clouds,02n,stations,10000.0,1608737850.0,28800.0,City of San Pedro,200,121.02,14.35,-313.5531999999998,304.74,80.6,82.00400000000005,1010.0,78.0,1.5,140.0,20.0,1.0,8160.0,PH,1608675400.0,1608715995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
298,801.0,Clouds,few clouds,02d,stations,10000.0,1608737851.0,-18000.0,Bodden Town,200,-81.25,19.28,-312.51639999999986,301.11,80.00600000000003,82.99400000000007,1018.0,74.0,6.7,60.0,20.0,1.0,7265.0,KY,1608724518.0,1608763999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737851.0,-10800.0,Camocim,200,-40.84,-2.9,-302.79639999999984,303.61,87.15200000000007,87.15200000000007,1009.0,57.0,6.33,64.0,61.0,,,BR,1608712437.0,1608756676.0,,,,1009.0,1009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737853.0,28800.0,Linjiang,200,126.91,41.81,-422.4819999999998,261.58,20.660000000000082,20.660000000000082,1016.0,85.0,3.35,247.0,75.0,,,CN,1608677842.0,1608710724.0,,,,1016.0,972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,600.0,Snow,light snow,13d,stations,10000.0,1608737853.0,-18000.0,Capreol,200,-80.92,46.71,-406.54119999999995,263.71,26.6,32.0,1013.0,92.0,8.2,150.0,90.0,1.0,923.0,CA,1608728796.0,1608759562.0,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,500.0,Rain,light rain,10d,stations,10000.0,1608737780.0,-14400.0,Jaciara,200,-54.97,-15.97,-303.54159999999985,305.69,86.73800000000004,86.73800000000004,1009.0,59.0,3.29,322.0,84.0,,,BR,1608714412.0,1608761486.0,,,,1009.0,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74
303,800.0,Clear,clear sky,01d,stations,10000.0,1608737733.0,-10800.0,Rancagua,200,-70.74,-34.17,-321.07,296.23,77.0,77.0,1014.0,38.0,2.68,222.0,0.0,1.0,8501.0,CL,1608715755.0,1608767715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,800.0,Clear,clear sky,01n,stations,10000.0,1608737854.0,19800.0,Mehkar,200,76.57,20.15,-346.56879999999995,287.1,62.83399999999999,62.83399999999999,1014.0,34.0,1.95,82.0,0.0,,,IN,1608686731.0,1608726007.0,,,,1014.0,950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,804.0,Clouds,overcast clouds,04n,stations,9119.0,1608737854.0,46800.0,Kaitangata,200,169.85,-46.28,-355.28439999999995,286.9,57.992,57.992,990.0,97.0,2.78,234.0,100.0,3.0,2000217.0,NZ,1608741985.0,1608798821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,800.0,Clear,clear sky,01n,stations,10000.0,1608737770.0,28800.0,Hong Kong,200,114.16,22.29,-344.6895999999998,291.13,59.0,66.99199999999999,1016.0,82.0,1.71,18.0,8.0,3.0,2035800.0,HK,1608677962.0,1608716726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,500.0,Rain,light rain,10d,stations,10000.0,1608737855.0,-14400.0,Plácido de Castro,200,-67.19,-10.34,-301.30599999999987,306.99,87.98000000000005,87.98000000000005,1011.0,56.0,2.26,288.0,86.0,,,BR,1608717973.0,1608763792.0,,,,1011.0,997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17
308,801.0,Clouds,few clouds,02d,stations,10000.0,1608737701.0,-18000.0,Plessisville,200,-71.76,46.22,-425.9488,261.25,15.998000000000026,23.0,1029.0,45.0,1.5,330.0,18.0,1.0,289.0,CA,1608726481.0,1608757479.0,,,,1029.0,1004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,500.0,Rain,light rain,10n,stations,10000.0,1608737855.0,32400.0,Nishihara,200,127.76,26.18,-346.11519999999985,287.42,62.00600000000003,64.4,1016.0,93.0,7.2,90.0,75.0,1.0,8137.0,JP,1608761611.0,1608799405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45
310,804.0,Clouds,overcast clouds,04n,stations,3168.0,1608737855.0,18000.0,Aksarka,200,67.8,66.56,-515.7291999999999,230.87,-31.14399999999997,-31.14399999999997,1026.0,84.0,4.7,25.0,100.0,,,RU,1608704563.0,1608712386.0,,,,1026.0,1022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,802.0,Clouds,scattered clouds,03n,stations,10000.0,1608737855.0,39600.0,Ballina,200,153.57,-28.87,-337.5939999999999,292.88,64.99400000000007,69.8,1015.0,83.0,3.6,170.0,40.0,1.0,9496.0,AU,1608749140.0,1608799483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737855.0,18000.0,Daşoguz,200,59.97,41.84,-408.5499999999999,265.38,28.4,28.4,1024.0,63.0,4.1,110.0,90.0,1.0,8993.0,TM,1608693919.0,1608726790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737856.0,32400.0,Kumano,200,132.59,34.34,-381.7875999999998,274.58,42.008,44.6,1021.0,65.0,4.1,300.0,75.0,1.0,8029.0,JP,1608761604.0,1608797092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,801.0,Clouds,few clouds,02d,stations,10000.0,1608737856.0,-21600.0,Kindersley,200,-109.17,51.47,-453.90999999999997,249.65,3.1999999999999993,3.1999999999999993,1021.0,84.0,5.7,240.0,20.0,1.0,840.0,CA,1608736860.0,1608765063.0,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,701.0,Mist,mist,50n,stations,1200.0,1608737856.0,18000.0,Yangi Marg`ilon,200,71.72,40.43,-402.07,270.48,32.0,32.0,1024.0,88.0,0.63,113.0,90.0,1.0,9011.0,UZ,1608690828.0,1608724239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,800.0,Clear,clear sky,01d,stations,10000.0,1608737573.0,-18000.0,Westport,200,-73.36,41.14,-390.8595999999999,272.85,35.99600000000005,39.992,1030.0,48.0,1.43,231.0,1.0,1.0,3409.0,US,1608725791.0,1608758937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,501.0,Rain,moderate rain,10d,stations,5439.0,1608737856.0,-10800.0,Luz,200,-45.69,-19.8,-313.7151999999998,304.07,81.08600000000007,81.08600000000007,1011.0,72.0,1.33,316.0,77.0,,,BR,1608711733.0,1608759709.0,,,,1011.0,938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
318,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737856.0,0.0,Margate,200,1.39,51.38,-364.06479999999993,282.73,51.998000000000026,53.99600000000005,1015.0,82.0,2.68,246.0,71.0,3.0,2001377.0,GB,1608710291.0,1608738545.0,,,,,,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,800.0,Clear,clear sky,01n,stations,10000.0,1608737856.0,21600.0,Atasū,200,71.64,48.68,-462.8847999999998,249.25,-1.7859999999999658,-1.7859999999999658,1033.0,91.0,2.21,206.0,0.0,,,KZ,1608692665.0,1608722439.0,,,,1033.0,968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,800.0,Clear,clear sky,01n,stations,10000.0,1608737857.0,10800.0,Marzuq,200,46.47,14.4,-339.14919999999995,289.33,66.95600000000003,66.95600000000003,1015.0,34.0,2.52,33.0,2.0,,,YE,1608693303.0,1608733887.0,,,,1015.0,889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
322,500.0,Rain,light rain,10d,stations,10000.0,1608737857.0,-10800.0,Milagres,200,-38.95,-7.31,-304.87,304.38,86.0,86.0,1016.0,48.0,2.1,110.0,40.0,1.0,8384.0,BR,1608711519.0,1608756687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
323,801.0,Clouds,few clouds,02d,stations,10000.0,1608737858.0,0.0,Los Llanos de Aridane,200,-17.92,28.66,-335.87679999999995,289.28,66.99199999999999,71.6,1018.0,60.0,7.2,180.0,20.0,1.0,2377.0,ES,1608710488.0,1608747620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,800.0,Clear,clear sky,01d,stations,10000.0,1608737858.0,3600.0,Am Timan,200,20.28,11.03,-297.5151999999998,302.16,90.08600000000007,90.08600000000007,1006.0,15.0,2.35,321.0,1.0,,,TD,1608699224.0,1608740542.0,,,,1006.0,958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,500.0,Rain,light rain,10n,stations,10000.0,1608737858.0,14400.0,Ceyranbatan,200,49.66,40.54,-379.39,276.35,44.6,44.6,1016.0,93.0,4.1,300.0,90.0,1.0,8841.0,AZ,1608696144.0,1608729514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31
326,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737859.0,-10800.0,Poções,200,-40.37,-14.53,-309.50319999999977,302.62,83.42600000000009,83.42600000000009,1012.0,49.0,2.0,84.0,59.0,,,BR,1608711070.0,1608757817.0,,,,1012.0,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737859.0,32400.0,Katsuura,200,140.3,35.13,-373.1044,279.26,48.00200000000008,48.2,1018.0,70.0,2.1,310.0,75.0,1.0,8074.0,JP,1608759877.0,1608795117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,800.0,Clear,clear sky,01n,stations,10000.0,1608737859.0,28800.0,Erenhot,200,111.98,43.65,-457.86279999999977,249.15,1.0040000000000546,1.0040000000000546,1031.0,88.0,4.63,243.0,0.0,,,CN,1608681801.0,1608713934.0,,,,1031.0,908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,800.0,Clear,clear sky,01n,stations,10000.0,1608737859.0,28800.0,Esperance,200,121.9,-33.87,-350.2299999999999,285.47,60.8,60.8,1018.0,72.0,5.7,50.0,0.0,1.0,9525.0,AU,1608669553.0,1608721419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737859.0,-21600.0,Poptún,200,-89.42,16.33,-330.49839999999983,297.93,71.76200000000006,71.76200000000006,1018.0,85.0,1.06,125.0,82.0,,,GT,1608726142.0,1608766297.0,,,,1018.0,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,804.0,Clouds,overcast clouds,04n,stations,1402.0,1608737859.0,32400.0,Verkhnevilyuysk,200,120.32,63.45,-530.9571999999998,228.86,-39.60399999999996,-39.60399999999996,1025.0,81.0,0.8,32.0,96.0,,,RU,1608774192.0,1608790396.0,,,,1025.0,1009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737860.0,28800.0,Bontang,200,117.5,0.13,-315.0759999999999,304.75,80.33000000000004,80.33000000000004,1008.0,83.0,1.28,73.0,100.0,,,ID,1608674739.0,1608718346.0,,,,1008.0,1007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,801.0,Clouds,few clouds,02d,stations,10000.0,1608737583.0,7200.0,Buta,200,24.73,2.79,-304.9671999999999,303.97,85.94600000000005,85.94600000000005,1005.0,41.0,1.23,298.0,12.0,,,CD,1608697288.0,1608740342.0,,,,1005.0,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,800.0,Clear,clear sky,01d,stations,10000.0,1608737860.0,-21600.0,Laureles,200,-97.49,26.11,-323.3379999999999,298.68,73.4,77.0,1014.0,88.0,5.1,170.0,1.0,1.0,5357.0,US,1608729252.0,1608767062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,801.0,Clouds,few clouds,02n,stations,10000.0,1608737861.0,28800.0,Heyang,200,107.47,26.1,-385.2544,275.7,41.342,41.342,1023.0,84.0,1.55,16.0,13.0,,,CN,1608680045.0,1608717855.0,,,,1023.0,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,601.0,Snow,snow,13d,stations,10000.0,1608737861.0,-10800.0,Paamiut,200,-49.67,61.99,-394.94199999999984,259.44,35.96000000000008,35.96000000000008,981.0,89.0,20.02,145.0,100.0,,,GL,1608727399.0,1608745954.0,,,,981.0,980.0,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,
337,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737834.0,-39600.0,Alofi,200,-169.92,-19.06,-324.31,302.03,75.2,75.2,1009.0,94.0,0.5,250.0,100.0,1.0,7306.0,NU,1608741648.0,1608789444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737863.0,36000.0,Kimbe,200,150.14,-5.55,-322.00959999999986,301.99,76.47800000000007,76.47800000000007,1005.0,88.0,1.26,175.0,100.0,,,PG,1608752738.0,1608797532.0,,,,1005.0,1004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
340,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737866.0,36000.0,Svetlaya,200,138.33,46.54,-422.19039999999984,262.97,20.82200000000004,20.82200000000004,1006.0,88.0,1.55,325.0,99.0,,,RU,1608762545.0,1608793396.0,,,,1006.0,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,800.0,Clear,clear sky,01d,stations,10000.0,1608737860.0,-28800.0,Pacific Grove,200,-121.92,36.62,-386.3559999999999,274.49,39.2,44.00600000000003,1022.0,69.0,2.1,100.0,1.0,1.0,4980.0,US,1608736645.0,1608771400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,801.0,Clouds,few clouds,02d,stations,10000.0,1608737867.0,-3600.0,São Filipe,200,-24.5,14.9,-325.7679999999999,295.64,74.39000000000001,74.39000000000001,1012.0,67.0,4.94,66.0,17.0,,,CV,1608710397.0,1608750871.0,,,,1012.0,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,800.0,Clear,clear sky,01d,stations,10000.0,1608737867.0,-10800.0,Chui,200,-53.46,-33.7,-319.4824,297.36,77.88200000000002,77.88200000000002,1016.0,49.0,3.62,81.0,0.0,,,UY,1608711682.0,1608763491.0,,,,1016.0,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,804.0,Clouds,overcast clouds,04n,stations,1736.0,1608737867.0,32400.0,Berdigestyakh,200,126.7,62.1,-526.3563999999999,230.36,-37.04799999999997,-37.04799999999997,1023.0,81.0,0.7,300.0,99.0,,,RU,1608771558.0,1608789967.0,,,,1023.0,993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
346,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737868.0,-21600.0,Puerto Baquerizo Moreno,200,-89.6,-0.9,-324.31,296.96,75.2,75.2,1012.0,83.0,6.2,150.0,75.0,1.0,8546.0,EC,1608724352.0,1608768174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737869.0,28800.0,Xinpu,200,119.16,34.6,-388.4295999999998,271.79,39.57800000000007,39.57800000000007,1023.0,69.0,4.92,22.0,86.0,,,CN,1608678443.0,1608713844.0,,,,1023.0,1023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,804.0,Clouds,overcast clouds,04n,stations,6471.0,1608737871.0,10800.0,Bogovarovo,200,47.02,58.98,-427.2447999999998,260.65,18.01400000000003,18.01400000000003,1023.0,97.0,2.6,227.0,100.0,,,RU,1608702334.0,1608724592.0,,,,1023.0,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,800.0,Clear,clear sky,01n,stations,10000.0,1608737872.0,37800.0,Port Lincoln,200,135.87,-34.73,-354.11799999999994,284.92,58.64000000000002,58.64000000000002,1021.0,79.0,4.87,148.0,1.0,,,AU,1608752490.0,1608804632.0,,,,1021.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
